Order_ID,Customer_ID,Restaurant_Name,Cuisine,Food_Item,City,Address,Order_Date,Time_Slot,Order_Amount,Delivery_Time,Rating,Discount_Used,Is_Weekend,Year,Month,Day_of_Week,Is_Delayed,Estimated_Distance_km
ORD16682,CUST9917,Pappi Di Hatti,Indian,Idli Sambhar,Amritsar,"89, Area 25, Amritsar",2023-12-29,14:00-16:00,1496.52,112,3.0,False,False,2023,12,Friday,True,37.3
ORD16683,CUST7328,Pousada by the Beach,Continental,Fish & Chips,Goa,"95, Area 10, Goa",2023-03-29,20:00-22:00,1751.39,55,3.0,False,False,2023,3,Wednesday,False,18.3
ORD16684,CUST2740,The Bridge,Indian,Rogan Josh,Kolkata,"69, Area 23, Kolkata",2023-12-18,18:00-20:00,407.8,77,3.5,False,False,2023,12,Monday,True,25.7
ORD16685,CUST5874,Garden City,Italian,Fettuccine Alfredo,Thiruvananthapuram,"8, Area 19, Thiruvananthapuram",2023-10-03,12:00-14:00,1586.88,103,4.7,False,False,2023,10,Tuesday,True,34.3
ORD16686,CUST1108,Sita Ram Diwan Chand,Chinese,Chilli Chicken,Delhi,"3, Area 4, Delhi",2023-05-15,12:00-14:00,1984.17,37,1.4,False,False,2023,5,Monday,False,12.3
ORD16687,CUST2672,The Eatery,Chinese,Manchurian,Visakhapatnam,"41, Area 3, Visakhapatnam",2023-10-05,14:00-16:00,868.81,75,3.3,False,False,2023,10,Thursday,True,25.0
ORD16688,CUST7642,Cafe Alfresco,Chinese,Crispy Spinach,Ahmedabad,"78, Area 18, Ahmedabad",2023-03-31,14:00-16:00,968.29,34,3.8,False,False,2023,3,Friday,False,11.3
ORD16689,CUST3665,A2B,Italian,Risotto,Chennai,"6, Area 21, Chennai",2023-08-07,18:00-20:00,1279.03,85,4.8,False,False,2023,8,Monday,True,28.3
ORD16690,CUST5744,Hotel Roopa,Indian,Korma,Mysore,"97, Area 18, Mysore",2023-01-12,16:00-18:00,1948.6,83,2.7,False,False,2023,1,Thursday,True,27.7
ORD16691,CUST8373,Biryani Mahal,Chinese,Dim Sum,Patna,"84, Area 5, Patna",2023-06-11,16:00-18:00,591.63,67,3.6,False,True,2023,6,Sunday,True,22.3
ORD16692,CUST4134,Rajputana,Indian,Butter Chicken,Vadodara,"91, Area 11, Vadodara",2023-06-26,18:00-20:00,1865.08,105,1.4,False,False,2023,6,Monday,True,35.0
ORD16693,CUST9019,Cafe Terazza,Indian,Paneer Tikka,Indore,"84, Area 20, Indore",2023-10-04,20:00-22:00,469.68,117,4.0,False,False,2023,10,Wednesday,True,39.0
ORD16694,CUST3516,Zaatar,Chinese,Hot and Sour Soup,Visakhapatnam,"36, Area 1, Visakhapatnam",2023-11-04,20:00-22:00,1086.12,87,4.8,False,True,2023,11,Saturday,True,29.0
ORD16695,CUST9720,Dum Pukht,Indian,Paneer Tikka,Delhi,"19, Area 15, Delhi",2023-09-07,14:00-16:00,1519.96,91,2.1,False,False,2023,9,Thursday,True,30.3
ORD16696,CUST5028,Taj Krishna Hotel,Chinese,Chow Mein,Hyderabad,"98, Area 16, Hyderabad",2023-12-13,12:00-14:00,850.15,105,2.5,False,False,2023,12,Wednesday,True,35.0
ORD16697,CUST5361,Aryaas,Continental,Herb Roasted Chicken,Thiruvananthapuram,"34, Area 2, Thiruvananthapuram",2023-03-02,18:00-20:00,642.6,64,1.5,False,False,2023,3,Thursday,True,21.3
ORD16698,CUST3545,Subway,Italian,Fettuccine Alfredo,Vadodara,"17, Area 22, Vadodara",2023-10-31,12:00-14:00,789.57,102,2.6,False,False,2023,10,Tuesday,True,34.0
ORD16699,CUST5598,Chutneys,Indian,Tandoori Chicken,Hyderabad,"72, Area 6, Hyderabad",2023-07-21,16:00-18:00,431.11,96,1.5,False,False,2023,7,Friday,True,32.0
ORD16700,CUST1801,Pyramid Café Lounge,Indian,Paneer Tikka,Amritsar,"74, Area 16, Amritsar",2023-10-29,18:00-20:00,435.22,31,5.0,False,True,2023,10,Sunday,False,10.3
ORD16701,CUST1663,Pousada by the Beach,Chinese,Sweet Corn Soup,Goa,"95, Area 10, Goa",2023-03-02,16:00-18:00,1550.37,32,2.6,False,False,2023,3,Thursday,False,10.7
ORD16702,CUST1710,Sakhis Watz Kukin,Indian,Malai Kofta,Amritsar,"37, Area 15, Amritsar",2023-02-25,12:00-14:00,1666.97,39,1.4,False,True,2023,2,Saturday,False,13.0
ORD16703,CUST9817,Brahmaputra Jungle Resort,Indian,Aloo Paratha,Guwahati,"11, Area 9, Guwahati",2023-07-11,16:00-18:00,952.16,70,3.1,False,False,2023,7,Tuesday,True,23.3
ORD16704,CUST2307,Tycoon Multi-Cuisine Restaurant,Continental,Grilled Salmon,Visakhapatnam,"13, Area 11, Visakhapatnam",2023-06-02,10:00-12:00,1196.22,112,3.1,False,False,2023,6,Friday,True,37.3
ORD16705,CUST2367,Farzi Cafe,Continental,Eggs Benedict,Delhi,"92, Area 17, Delhi",2023-11-08,10:00-12:00,885.12,55,1.2,False,False,2023,11,Wednesday,False,18.3
ORD16706,CUST3132,Pal Dhaba,Indian,Paneer Tikka,Chandigarh,"2, Area 1, Chandigarh",2023-04-23,16:00-18:00,1021.08,43,2.6,False,True,2023,4,Sunday,False,14.3
ORD16707,CUST3651,The Yellow Chilli,Continental,French Onion Soup,Thiruvananthapuram,"17, Area 5, Thiruvananthapuram",2023-06-27,16:00-18:00,630.34,43,1.0,False,False,2023,6,Tuesday,False,14.3
ORD16708,CUST6658,Hotel Mylari,Italian,Cannelloni,Mysore,"18, Area 2, Mysore",2023-09-26,10:00-12:00,1564.51,33,1.3,False,False,2023,9,Tuesday,False,11.0
ORD16709,CUST8699,Black Lotus,Continental,Herb Roasted Chicken,Chandigarh,"24, Area 3, Chandigarh",2023-07-18,18:00-20:00,1480.65,62,4.9,False,False,2023,7,Tuesday,True,20.7
ORD16710,CUST5845,Sardar Pav Bhaji,Indian,Butter Chicken,Mumbai,"32, Area 21, Mumbai",2023-05-14,14:00-16:00,1248.08,93,3.9,False,True,2023,5,Sunday,True,31.0
ORD16711,CUST2510,Three Guys,Continental,Shepherd's Pie,Guwahati,"55, Area 20, Guwahati",2023-03-13,10:00-12:00,1086.81,70,4.8,False,False,2023,3,Monday,True,23.3
ORD16712,CUST4439,Mahesh Prasad,Chinese,Kung Pao Chicken,Mysore,"82, Area 20, Mysore",2023-05-07,12:00-14:00,1819.98,24,3.8,False,True,2023,5,Sunday,False,8.0
ORD16713,CUST8307,Taj Krishna Hotel,Continental,Shepherd's Pie,Hyderabad,"98, Area 16, Hyderabad",2023-07-22,20:00-22:00,1877.17,66,1.8,False,True,2023,7,Saturday,True,22.0
ORD16714,CUST2722,Toto's Garage,Chinese,Hot and Sour Soup,Mumbai,"88, Area 20, Mumbai",2023-07-08,12:00-14:00,1382.43,100,3.2,False,True,2023,7,Saturday,True,33.3
ORD16715,CUST8436,Gunpowder,Continental,French Onion Soup,Goa,"56, Area 4, Goa",2023-03-14,16:00-18:00,920.51,87,4.3,False,False,2023,3,Tuesday,True,29.0
ORD16716,CUST8045,Barbeque Nation,Italian,Pasta Alfredo,Vadodara,"37, Area 5, Vadodara",2023-03-03,18:00-20:00,1351.72,59,1.1,False,False,2023,3,Friday,False,19.7
ORD16717,CUST6282,The Mughals Dastarkhwan,Continental,Shepherd's Pie,Lucknow,"29, Area 15, Lucknow",2023-12-05,20:00-22:00,749.63,20,2.5,False,False,2023,12,Tuesday,False,6.7
ORD16718,CUST8809,Barbeque Nation,Indian,Korma,Vadodara,"37, Area 5, Vadodara",2023-05-22,16:00-18:00,384.34,29,2.5,False,False,2023,5,Monday,False,9.7
ORD16719,CUST7483,Al Jawahar,Chinese,Schezwan Rice,Delhi,"36, Area 20, Delhi",2023-12-30,20:00-22:00,251.87,110,1.1,False,True,2023,12,Saturday,True,36.7
ORD16720,CUST3794,Sankalp,Continental,Caesar Salad,Chandigarh,"63, Area 13, Chandigarh",2023-04-01,12:00-14:00,977.22,28,1.7,False,True,2023,4,Saturday,False,9.3
ORD16721,CUST6028,Sakhis Watz Kukin,Continental,Mashed Potatoes,Amritsar,"37, Area 15, Amritsar",2023-06-29,20:00-22:00,1476.39,109,2.9,False,False,2023,6,Thursday,True,36.3
ORD16722,CUST7418,Florentine,Chinese,Honey Chilli Potatoes,Guwahati,"32, Area 18, Guwahati",2023-03-31,20:00-22:00,1199.48,36,4.2,False,False,2023,3,Friday,False,12.0
ORD16723,CUST2296,Urban Turban,Italian,Minestrone Soup,Lucknow,"22, Area 9, Lucknow",2023-09-13,16:00-18:00,614.0,31,2.0,False,False,2023,9,Wednesday,False,10.3
ORD16724,CUST6048,The Urban Foundry,Continental,Herb Roasted Chicken,Pune,"65, Area 25, Pune",2023-10-21,20:00-22:00,663.02,54,4.9,False,True,2023,10,Saturday,False,18.0
ORD16725,CUST3446,Airlines Hotel,Chinese,Dim Sum,Bangalore,"2, Area 9, Bangalore",2023-09-26,16:00-18:00,1392.04,84,4.4,False,False,2023,9,Tuesday,True,28.0
ORD16726,CUST7499,Terttulia,Indian,Rajma Chawal,Pune,"81, Area 8, Pune",2023-04-16,16:00-18:00,1040.83,92,3.5,False,True,2023,4,Sunday,True,30.7
ORD16727,CUST4245,Cafe Hive,Continental,Grilled Chicken,Thiruvananthapuram,"23, Area 11, Thiruvananthapuram",2023-07-27,14:00-16:00,474.73,116,3.6,False,False,2023,7,Thursday,True,38.7
ORD16728,CUST5461,Gufha,Italian,Risotto,Mysore,"72, Area 3, Mysore",2023-01-09,14:00-16:00,1502.7,104,4.4,False,False,2023,1,Monday,True,34.7
ORD16729,CUST5758,Vista @ The Park,Chinese,Fried Rice,Visakhapatnam,"28, Area 7, Visakhapatnam",2023-01-06,16:00-18:00,1853.25,117,3.7,False,False,2023,1,Friday,True,39.0
ORD16730,CUST6674,Shah Ghouse,Italian,Gnocchi,Hyderabad,"22, Area 3, Hyderabad",2023-10-22,16:00-18:00,194.57,68,4.7,False,True,2023,10,Sunday,True,22.7
ORD16731,CUST8622,Spice Caves,Chinese,Veg Momos,Lucknow,"70, Area 8, Lucknow",2023-12-18,14:00-16:00,206.3,74,2.6,False,False,2023,12,Monday,True,24.7
ORD16732,CUST2027,Dharani Veg Restaurant,Continental,Eggs Benedict,Visakhapatnam,"31, Area 5, Visakhapatnam",2023-12-19,10:00-12:00,1108.08,118,1.2,False,False,2023,12,Tuesday,True,39.3
ORD16733,CUST6192,Spice Garden,Italian,Lasagna,Patna,"53, Area 21, Patna",2023-12-02,12:00-14:00,798.34,43,3.6,False,True,2023,12,Saturday,False,14.3
ORD16734,CUST5994,Balaram Mullick & Radharaman Mullick,Italian,Spaghetti Carbonara,Kolkata,"83, Area 19, Kolkata",2023-02-11,14:00-16:00,1849.22,101,3.1,False,True,2023,2,Saturday,True,33.7
ORD16735,CUST9421,Pista House,Italian,Pasta Alfredo,Hyderabad,"10, Area 7, Hyderabad",2023-10-04,18:00-20:00,1281.91,69,1.8,False,False,2023,10,Wednesday,True,23.0
ORD16736,CUST4652,Garden Grille,Continental,French Onion Soup,Thiruvananthapuram,"15, Area 6, Thiruvananthapuram",2023-09-26,16:00-18:00,841.45,107,2.4,False,False,2023,9,Tuesday,True,35.7
ORD16737,CUST7766,Virgin Courtyard,Chinese,Manchurian,Chandigarh,"3, Area 7, Chandigarh",2023-04-26,20:00-22:00,647.95,103,4.4,False,False,2023,4,Wednesday,True,34.3
ORD16738,CUST3061,Little Italy,Chinese,Veg Momos,Visakhapatnam,"43, Area 23, Visakhapatnam",2023-03-31,12:00-14:00,504.33,23,3.0,False,False,2023,3,Friday,False,7.7
ORD16739,CUST7701,Annalakshmi,Italian,Cannelloni,Chennai,"29, Area 2, Chennai",2023-12-03,10:00-12:00,1564.01,70,4.5,False,True,2023,12,Sunday,True,23.3
ORD16740,CUST2851,Vidyarthi Bhavan,Indian,Idli Sambhar,Bangalore,"92, Area 2, Bangalore",2023-05-31,14:00-16:00,687.96,115,4.8,False,False,2023,5,Wednesday,True,38.3
ORD16741,CUST2398,Taj Krishna Hotel,Indian,Chole Bhature,Hyderabad,"98, Area 16, Hyderabad",2023-07-21,10:00-12:00,358.37,66,1.6,False,False,2023,7,Friday,True,22.0
ORD16742,CUST1285,Virgin Courtyard,Chinese,Kung Pao Chicken,Chandigarh,"3, Area 7, Chandigarh",2023-12-20,12:00-14:00,280.27,116,3.9,False,False,2023,12,Wednesday,True,38.7
ORD16743,CUST9618,Sharma's Punjabi Dhaba,Continental,Fish & Chips,Amritsar,"40, Area 13, Amritsar",2023-11-15,20:00-22:00,1844.04,44,3.8,False,False,2023,11,Wednesday,False,14.7
ORD16744,CUST8555,Niros,Continental,Roast Veggies,Jaipur,"69, Area 10, Jaipur",2023-12-03,12:00-14:00,1361.33,59,1.6,False,True,2023,12,Sunday,False,19.7
ORD16745,CUST3642,Three Guys,Italian,Risotto,Guwahati,"55, Area 20, Guwahati",2023-12-31,14:00-16:00,950.47,65,2.2,False,True,2023,12,Sunday,True,21.7
ORD16746,CUST9292,Rajputana,Indian,Dal Makhani,Vadodara,"91, Area 11, Vadodara",2023-05-31,18:00-20:00,255.5,57,2.8,False,False,2023,5,Wednesday,False,19.0
ORD16747,CUST6887,Copper Chimney,Italian,Tiramisu,Chennai,"38, Area 5, Chennai",2023-07-31,18:00-20:00,181.35,95,3.4,False,False,2023,7,Monday,True,31.7
ORD16748,CUST9633,Bastian,Chinese,Crispy Spinach,Mumbai,"75, Area 6, Mumbai",2023-12-11,10:00-12:00,517.48,71,4.4,False,False,2023,12,Monday,True,23.7
ORD16749,CUST1165,Cafe Mojo,Italian,Pesto Pasta,Thiruvananthapuram,"57, Area 24, Thiruvananthapuram",2023-11-07,10:00-12:00,650.99,21,1.1,False,False,2023,11,Tuesday,False,7.0
ORD16750,CUST8383,Oakaz Café & Restaurant,Continental,Grilled Chicken,Indore,"88, Area 15, Indore",2023-05-03,14:00-16:00,918.93,96,2.3,False,False,2023,5,Wednesday,True,32.0
ORD16751,CUST8990,Pal Dhaba,Italian,Cannelloni,Chandigarh,"2, Area 1, Chandigarh",2023-09-30,14:00-16:00,1581.92,41,4.4,False,True,2023,9,Saturday,False,13.7
ORD16752,CUST1411,Rajinder Da Dhaba,Indian,Tandoori Chicken,Delhi,"27, Area 21, Delhi",2023-01-31,10:00-12:00,1538.98,68,1.8,False,False,2023,1,Tuesday,True,22.7
ORD16753,CUST6038,La Gardenia,Continental,Caesar Salad,Mysore,"86, Area 9, Mysore",2023-12-02,10:00-12:00,697.85,35,3.6,False,True,2023,12,Saturday,False,11.7
ORD16754,CUST6916,Cafe Craft,Italian,Margherita Pizza,Guwahati,"92, Area 16, Guwahati",2023-04-16,16:00-18:00,1448.06,46,1.3,False,True,2023,4,Sunday,False,15.3
ORD16755,CUST8308,Tapri Central,Chinese,Chilli Chicken,Jaipur,"9, Area 8, Jaipur",2023-01-25,16:00-18:00,1652.5,114,4.9,False,False,2023,1,Wednesday,True,38.0
ORD16756,CUST6955,Depth N Green,Indian,Paneer Tikka,Mysore,"35, Area 5, Mysore",2023-08-15,18:00-20:00,1099.68,115,2.0,False,False,2023,8,Tuesday,True,38.3
ORD16757,CUST8716,The Great Bear,Continental,Herb Roasted Chicken,Chandigarh,"43, Area 24, Chandigarh",2023-07-13,14:00-16:00,392.55,42,2.3,False,False,2023,7,Thursday,False,14.0
ORD16758,CUST1204,Baan Thai,Chinese,Chilli Chicken,Kolkata,"70, Area 22, Kolkata",2023-03-15,14:00-16:00,1161.07,66,3.7,False,False,2023,3,Wednesday,True,22.0
ORD16759,CUST5533,The Yellow Chilli,Chinese,Fried Rice,Patna,"37, Area 11, Patna",2023-03-26,20:00-22:00,749.54,89,1.9,False,True,2023,3,Sunday,True,29.7
ORD16760,CUST5404,The Feast,Chinese,Dim Sum,Patna,"58, Area 24, Patna",2023-01-04,12:00-14:00,1974.25,103,1.6,False,False,2023,1,Wednesday,True,34.3
ORD16761,CUST3645,Sreevalsam,Chinese,Hakka Noodles,Thiruvananthapuram,"29, Area 21, Thiruvananthapuram",2023-03-05,14:00-16:00,393.59,25,4.5,False,True,2023,3,Sunday,False,8.3
ORD16762,CUST7460,Monkey Bar,Continental,Caesar Salad,Pune,"19, Area 20, Pune",2023-12-26,16:00-18:00,602.38,90,4.9,False,False,2023,12,Tuesday,True,30.0
ORD16763,CUST9703,Niros,Continental,Stuffed Bell Peppers,Jaipur,"69, Area 10, Jaipur",2023-03-27,18:00-20:00,472.72,75,4.0,False,False,2023,3,Monday,True,25.0
ORD16764,CUST4852,17 Degrees,Indian,Rajma Chawal,Patna,"59, Area 6, Patna",2023-12-24,20:00-22:00,485.76,24,2.1,False,True,2023,12,Sunday,False,8.0
ORD16765,CUST3991,The Corner Courtyard,Chinese,Dim Sum,Kolkata,"37, Area 16, Kolkata",2023-09-22,20:00-22:00,926.96,114,4.3,False,False,2023,9,Friday,True,38.0
ORD16766,CUST8270,Gordhan Thal,Chinese,Crispy Spinach,Ahmedabad,"28, Area 2, Ahmedabad",2023-01-16,14:00-16:00,1816.15,23,2.7,False,False,2023,1,Monday,False,7.7
ORD16767,CUST9014,Apna Sweets,Indian,Pani Puri,Indore,"7, Area 12, Indore",2023-05-24,20:00-22:00,1829.65,98,1.3,False,False,2023,5,Wednesday,True,32.7
ORD16768,CUST8932,Kayani Bakery,Chinese,Crispy Spinach,Pune,"86, Area 2, Pune",2023-08-27,10:00-12:00,434.13,24,1.9,False,True,2023,8,Sunday,False,8.0
ORD16769,CUST4672,The Yellow Chilli,Chinese,Dim Sum,Amritsar,"45, Area 19, Amritsar",2023-04-23,18:00-20:00,543.11,111,4.9,False,True,2023,4,Sunday,True,37.0
ORD16770,CUST5263,Ritz Classic,Continental,Shepherd's Pie,Goa,"63, Area 24, Goa",2023-06-12,14:00-16:00,860.37,112,1.6,False,False,2023,6,Monday,True,37.3
ORD16771,CUST4688,The Steaming Mug,Indian,Aloo Paratha,Guwahati,"95, Area 14, Guwahati",2023-09-15,14:00-16:00,789.12,60,3.5,False,False,2023,9,Friday,False,20.0
ORD16772,CUST2879,Samco,Continental,Herb Roasted Chicken,Chennai,"95, Area 18, Chennai",2023-07-03,20:00-22:00,1149.86,23,3.0,False,False,2023,7,Monday,False,7.7
ORD16773,CUST3218,Handi,Indian,Malai Kofta,Jaipur,"31, Area 5, Jaipur",2023-09-10,16:00-18:00,646.63,43,4.2,False,True,2023,9,Sunday,False,14.3
ORD16774,CUST9319,Bombay Canteen,Indian,Pav Bhaji,Mumbai,"12, Area 8, Mumbai",2023-06-03,10:00-12:00,1857.53,59,4.2,False,True,2023,6,Saturday,False,19.7
ORD16775,CUST3012,Mahesh Prasad,Continental,Stuffed Bell Peppers,Mysore,"82, Area 20, Mysore",2023-01-25,18:00-20:00,1688.66,111,1.2,False,False,2023,1,Wednesday,True,37.0
ORD16776,CUST4685,The Great Kabab Factory,Chinese,Honey Chilli Potatoes,Guwahati,"22, Area 8, Guwahati",2023-07-14,12:00-14:00,350.71,92,3.0,False,False,2023,7,Friday,True,30.7
ORD16777,CUST7875,Gordhan Thal,Italian,Pesto Pasta,Ahmedabad,"28, Area 2, Ahmedabad",2023-02-02,10:00-12:00,521.29,87,3.6,False,False,2023,2,Thursday,True,29.0
ORD16778,CUST3472,Freito Café & Restaurant,Chinese,Spring Rolls,Indore,"80, Area 17, Indore",2023-10-01,18:00-20:00,1449.01,63,2.9,False,True,2023,10,Sunday,True,21.0
ORD16779,CUST1225,Red Bowl,Indian,Korma,Visakhapatnam,"9, Area 19, Visakhapatnam",2023-09-07,16:00-18:00,370.2,88,4.2,False,False,2023,9,Thursday,True,29.3
ORD16780,CUST2005,Sangeetha,Italian,Spaghetti Carbonara,Chennai,"75, Area 22, Chennai",2023-10-22,16:00-18:00,693.78,97,3.0,False,True,2023,10,Sunday,True,32.3
ORD16781,CUST4980,Blue Lagoon,Italian,Minestrone Soup,Vadodara,"77, Area 13, Vadodara",2023-02-05,16:00-18:00,223.02,97,1.4,False,True,2023,2,Sunday,True,32.3
ORD16782,CUST9904,Shikarbadi,Continental,Garlic Bread,Jaipur,"20, Area 20, Jaipur",2023-07-04,20:00-22:00,1895.17,55,3.6,False,False,2023,7,Tuesday,False,18.3
ORD16783,CUST3402,Zafraan,Italian,Lasagna,Hyderabad,"52, Area 13, Hyderabad",2023-07-11,20:00-22:00,1399.35,52,3.1,False,False,2023,7,Tuesday,False,17.3
ORD16784,CUST7403,Bukhara,Indian,Pani Puri,Delhi,"88, Area 2, Delhi",2023-11-05,18:00-20:00,403.71,50,2.9,False,True,2023,11,Sunday,False,16.7
ORD16785,CUST3584,Kalita Spectrum,Italian,Panini,Guwahati,"13, Area 19, Guwahati",2023-04-24,14:00-16:00,1768.43,87,1.6,False,False,2023,4,Monday,True,29.0
ORD16786,CUST2823,The Creative Kitchen,Continental,Roast Veggies,Indore,"32, Area 16, Indore",2023-12-15,16:00-18:00,1692.77,120,2.3,False,False,2023,12,Friday,True,40.0
ORD16787,CUST9170,La Gardenia,Chinese,Sweet Corn Soup,Mysore,"86, Area 9, Mysore",2023-07-13,10:00-12:00,450.68,27,3.6,False,False,2023,7,Thursday,False,9.0
ORD16788,CUST8982,Dakshin,Italian,Pasta Alfredo,Chennai,"27, Area 6, Chennai",2023-04-10,12:00-14:00,903.95,70,3.4,False,False,2023,4,Monday,True,23.3
ORD16789,CUST3936,Paasha,Chinese,Chow Mein,Pune,"6, Area 12, Pune",2023-08-31,16:00-18:00,260.12,39,2.8,False,False,2023,8,Thursday,False,13.0
ORD16790,CUST9781,Saffron,Indian,Dal Makhani,Chandigarh,"80, Area 16, Chandigarh",2023-04-27,14:00-16:00,349.33,35,3.4,False,False,2023,4,Thursday,False,11.7
ORD16791,CUST5865,Shivaji Military Hotel,Italian,Gnocchi,Bangalore,"94, Area 12, Bangalore",2023-10-27,10:00-12:00,1144.19,120,3.5,False,False,2023,10,Friday,True,40.0
ORD16792,CUST8105,Terrace Café,Chinese,Honey Chilli Potatoes,Ahmedabad,"17, Area 17, Ahmedabad",2023-04-28,14:00-16:00,195.93,53,3.0,False,False,2023,4,Friday,False,17.7
ORD16793,CUST8113,The Only Place,Continental,Roast Veggies,Bangalore,"73, Area 4, Bangalore",2023-11-05,10:00-12:00,369.29,28,2.6,False,True,2023,11,Sunday,False,9.3
ORD16794,CUST8087,Copper Chimney,Indian,Paneer Tikka,Mumbai,"12, Area 12, Mumbai",2023-05-05,20:00-22:00,1546.83,27,1.8,False,False,2023,5,Friday,False,9.0
ORD16795,CUST9327,Ramada 10 Downing Street,Italian,Spaghetti Carbonara,Indore,"29, Area 23, Indore",2023-05-27,16:00-18:00,1950.77,99,2.6,False,True,2023,5,Saturday,True,33.0
ORD16796,CUST5085,Myomi,Chinese,Chilli Chicken,Guwahati,"92, Area 25, Guwahati",2023-11-05,20:00-22:00,1045.38,57,1.6,False,True,2023,11,Sunday,False,19.0
ORD16797,CUST6638,Bansi Vihar,Chinese,Spring Rolls,Patna,"89, Area 1, Patna",2023-03-14,18:00-20:00,1794.5,33,2.2,False,False,2023,3,Tuesday,False,11.0
ORD16798,CUST3298,Steam,Italian,Caprese Salad,Jaipur,"28, Area 13, Jaipur",2023-08-18,16:00-18:00,1197.46,44,3.1,False,False,2023,8,Friday,False,14.7
ORD16799,CUST8361,Lodhi - The Garden Restaurant,Italian,Bruschetta,Delhi,"36, Area 11, Delhi",2023-12-14,10:00-12:00,914.06,26,1.5,False,False,2023,12,Thursday,False,8.7
ORD16800,CUST8748,Cafe Bahar,Indian,Korma,Hyderabad,"44, Area 4, Hyderabad",2023-06-16,16:00-18:00,1483.14,96,3.9,False,False,2023,6,Friday,True,32.0
ORD16801,CUST1527,Manek Chowk,Italian,Tiramisu,Ahmedabad,"91, Area 5, Ahmedabad",2023-10-28,12:00-14:00,911.54,113,3.6,False,True,2023,10,Saturday,True,37.7
ORD16802,CUST5104,Dindigul Thalappakatti,Italian,Panini,Chennai,"95, Area 3, Chennai",2023-10-19,12:00-14:00,1812.01,100,1.2,False,False,2023,10,Thursday,True,33.3
ORD16803,CUST4868,Farzi Cafe,Chinese,Schezwan Rice,Delhi,"92, Area 17, Delhi",2023-05-25,10:00-12:00,1189.56,84,2.6,False,False,2023,5,Thursday,True,28.0
ORD16804,CUST2362,The Monroe Café,Continental,Mashed Potatoes,Indore,"44, Area 11, Indore",2023-06-03,20:00-22:00,799.74,75,3.6,False,True,2023,6,Saturday,True,25.0
ORD16805,CUST8692,The Zouq,Continental,Caesar Salad,Guwahati,"86, Area 12, Guwahati",2023-03-18,20:00-22:00,1853.24,76,4.5,False,True,2023,3,Saturday,True,25.3
ORD16806,CUST4665,Karim's,Italian,Tiramisu,Delhi,"82, Area 3, Delhi",2023-07-21,20:00-22:00,1217.82,31,1.7,False,False,2023,7,Friday,False,10.3
ORD16807,CUST5716,The Bridge,Continental,French Onion Soup,Kolkata,"69, Area 23, Kolkata",2023-10-29,20:00-22:00,345.66,86,2.4,False,True,2023,10,Sunday,True,28.7
ORD16808,CUST5459,Hotel Roopa,Indian,Dosa,Mysore,"97, Area 18, Mysore",2023-04-17,12:00-14:00,1344.75,93,1.1,False,False,2023,4,Monday,True,31.0
ORD16809,CUST5624,22nd Parallel,Indian,Malai Kofta,Vadodara,"97, Area 6, Vadodara",2023-02-06,16:00-18:00,652.66,20,5.0,False,False,2023,2,Monday,False,6.7
ORD16810,CUST3113,FoodEx,Indian,Dal Makhani,Visakhapatnam,"54, Area 15, Visakhapatnam",2023-06-25,20:00-22:00,376.06,120,4.4,False,True,2023,6,Sunday,True,40.0
ORD16811,CUST5059,Wahid Biryani,Italian,Lasagna,Lucknow,"81, Area 5, Lucknow",2023-11-16,18:00-20:00,162.36,65,3.5,False,False,2023,11,Thursday,True,21.7
ORD16812,CUST9017,Farzi Cafe,Chinese,Schezwan Rice,Delhi,"92, Area 17, Delhi",2023-01-07,14:00-16:00,1688.9,81,3.2,False,True,2023,1,Saturday,True,27.0
ORD16813,CUST2537,Oudh 1590,Indian,Malai Kofta,Kolkata,"3, Area 9, Kolkata",2023-10-16,10:00-12:00,538.9,105,1.6,False,False,2023,10,Monday,True,35.0
ORD16814,CUST6540,Baluchi,Italian,Panini,Chandigarh,"59, Area 14, Chandigarh",2023-05-14,16:00-18:00,1626.28,62,1.1,False,True,2023,5,Sunday,True,20.7
ORD16815,CUST5038,Chappan Dukan,Chinese,Chilli Chicken,Indore,"47, Area 2, Indore",2023-08-16,20:00-22:00,287.16,29,2.1,False,False,2023,8,Wednesday,False,9.7
ORD16816,CUST7021,Handi,Indian,Rogan Josh,Jaipur,"31, Area 5, Jaipur",2023-04-18,14:00-16:00,1499.15,24,1.2,False,False,2023,4,Tuesday,False,8.0
ORD16817,CUST3337,Mitras Cafe,Italian,Spaghetti Carbonara,Kolkata,"37, Area 20, Kolkata",2023-02-20,10:00-12:00,570.13,69,1.5,False,False,2023,2,Monday,True,23.0
ORD16818,CUST3630,Tapri Central,Chinese,Crispy Spinach,Jaipur,"9, Area 8, Jaipur",2023-06-02,18:00-20:00,972.14,20,2.5,False,False,2023,6,Friday,False,6.7
ORD16819,CUST5977,Hotel Rahmaniya,Chinese,Schezwan Rice,Thiruvananthapuram,"99, Area 22, Thiruvananthapuram",2023-12-07,12:00-14:00,1953.35,68,4.0,False,False,2023,12,Thursday,True,22.7
ORD16820,CUST8830,Farzi Café,Italian,Cannelloni,Hyderabad,"51, Area 10, Hyderabad",2023-11-12,10:00-12:00,1300.07,49,3.7,False,True,2023,11,Sunday,False,16.3
ORD16821,CUST3905,Prithvi Cafe,Indian,Tandoori Chicken,Mumbai,"28, Area 17, Mumbai",2023-12-07,18:00-20:00,599.85,32,4.9,False,False,2023,12,Thursday,False,10.7
